"Constant return type","A 'const' modifier on a function return type is useless and should be removed for clarity.","warning","The 'const' modifier has no effect on a return type and can be removed.","/include/net/net_if.h","565","43","565","51"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/ip/tcp2.c","70","3","71","35"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/ip/tcp2.c","89","9","89","62"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/ip/udp.c","154","3","154","35"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/ip/udp.c","161","3","161","37"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/ip/udp.c","177","4","177","37"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/ip/udp.c","106","24","107","28"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/ip/udp.c","77","24","78","28"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/include/drivers/can.h","900","29","900","35"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/include/drivers/can.h","901","13","901","15"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/include/drivers/can.h","901","35","901","36"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/drivers/can.h","900","19","901","36"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/include/drivers/can.h","902","31","902","38"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/include/drivers/can.h","903","13","903","19"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/include/drivers/can.h","903","39","903","45"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/drivers/can.h","902","21","903","45"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/include/drivers/can.h","865","27","865","33"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/include/drivers/can.h","865","53","865","55"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/include/drivers/can.h","866","11","866","12"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/include/drivers/can.h","865","18","866","12"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/ip/utils.c","873","23","873","29"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/ip/utils.c","875","19","875","25"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned char.","/subsys/net/ip/utils.c","876","12","876","17"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/ip/utils.c","831","32","831","32"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/subsys/net/ip/utils.c","659","8","659","37"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/ip/utils.c","670","26","670","28"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/ip/utils.c","676","27","676","29"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/ip/utils.c","679","23","679","25"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/ip/utils.c","701","19","701","21"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/subsys/net/ip/utils.c","701","9","701","29"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/ip/utils.c","713","23","713","25"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/ip/utils.c","723","3","726","8"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/ip/utils.c","728","3","730","36"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/ip/utils.c","577","3","577","60"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/subsys/net/ip/utils.c","594","8","594","40"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/subsys/net/ip/utils.c","600","9","600","12"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/ip/utils.c","527","8","527","50"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/ip/utils.c","546","10","546","26"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/subsys/net/ip/utils.c","498","9","498","32"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/subsys/net/ip/utils.c","508","9","508","20"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned char.","/subsys/net/ip/utils.c","338","23","338","28"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/subsys/net/ip/utils.c","356","9","356","14"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types long and unsigned char.","/subsys/net/ip/utils.c","432","29","432","34"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned char and signed char.","/subsys/net/ip/utils.c","184","11","184","11"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/subsys/net/ip/utils.c","214","8","214","24"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/subsys/net/ip/utils.c","241","8","241","17"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/subsys/net/ip/utils.c","242","8","242","19"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/subsys/net/ip/utils.c","137","10","137","24"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types char and unsigned char.","/subsys/net/ip/utils.c","111","30","111","40"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/subsys/net/ip/utils.c","110","22","110","27"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","614","2","614","49"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","598","3","599","28"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","565","4","566","26"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","515","3","515","53"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","505","3","505","62"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","495","3","495","61"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","463","4","463","28"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned char.","/subsys/net/l2/bluetooth/bluetooth.c","469","28","469","34"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","473","27","473","33"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","416","3","416","27"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","435","4","435","43"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","323","2","323","42"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","335","3","335","34"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","286","2","286","27"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","292","4","292","57"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","298","3","298","37"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","260","2","260","44"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","226","2","227","25"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","251","3","251","40"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","206","2","206","41"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","163","3","163","42"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","175","3","176","42"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","135","2","135","53"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","97","2","97","69"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","106","3","106","38"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/subsys/net/l2/bluetooth/bluetooth.c","110","11","110","25"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","120","3","120","43"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","66","2","66","69"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","69","3","69","40"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","541","3","541","26"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","387","3","387","28"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/bluetooth/bluetooth.c","392","3","392","34"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/ethernet/ethernet.c","1146","2","1146","64"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/ethernet/ethernet.c","1023","2","1024","13"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/subsys/net/l2/ethernet/ethernet.c","682","8","682","22"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/ethernet/ethernet.c","530","3","531","46"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/ethernet/ethernet.c","223","3","223","38"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/ethernet/ethernet.c","227","3","227","58"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/ethernet/ethernet.c","252","4","254","35"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/ethernet/ethernet.c","257","3","259","34"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/ethernet/ethernet.c","276","3","279","38"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/l2/ethernet/ethernet.c","294","3","297","38"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned short.","/subsys/net/l2/ethernet/ethernet.c","112","9","112","53"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/lib/config/init.c","437","4","438","9"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/lib/config/init.c","446","3","446","59"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/lib/config/init.c","451","3","451","55"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/lib/config/init.c","476","3","476","52"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/lib/config/init.c","347","3","347","38"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long long.","/subsys/net/lib/config/init.c","371","28","371","39"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/lib/config/init.c","386","4","387","16"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types unsigned int and int.","/subsys/net/lib/config/init.c","399","29","399","33"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned long long.","/subsys/net/lib/config/init.c","400","23","400","34"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/lib/config/init.c","404","3","404","54"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/lib/config/init.c","320","2","321","37"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/lib/config/init.c","304","3","305","38"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/lib/config/init.c","258","3","258","64"
"Conversion changes sign","Finds conversions from unsigned to signed.","warning","Conversion between signed and unsigned types int and unsigned int.","/subsys/net/lib/config/init.c","281","4","282","35"
"Error-prone name of loop variable","The iteration variable of a nested loop should have a descriptive name: short names like i, j, or k can cause confusion except in very simple loops.","recommendation","Iteration variable b for [[""this loop""|""relative:///lib/os/heap-validate.c:96:2:120:2""]] should have a descriptive name, since there is [[""a nested loop""|""relative:///lib/os/heap-validate.c:102:3:108:3""]].","/lib/os/heap-validate.c","96","11","96","11"
"Error-prone name of loop variable","The iteration variable of a nested loop should have a descriptive name: short names like i, j, or k can cause confusion except in very simple loops.","recommendation","Iteration variable b for [[""this loop""|""relative:///lib/os/heap-validate.c:148:2:162:2""]] should have a descriptive name, since there is [[""a nested loop""|""relative:///lib/os/heap-validate.c:156:3:161:3""]].","/lib/os/heap-validate.c","148","11","148","11"
"Error-prone name of loop variable","The iteration variable of a nested loop should have a descriptive name: short names like i, j, or k can cause confusion except in very simple loops.","recommendation","Iteration variable i for [[""this loop""|""relative:///subsys/bluetooth/host/adv.c:319:2:347:2""]] should have a descriptive name, since there is [[""a nested loop""|""relative:///subsys/bluetooth/host/adv.c:322:3:346:3""]].","/subsys/bluetooth/host/adv.c","319","14","319","14"
"Error-prone name of loop variable","The iteration variable of a nested loop should have a descriptive name: short names like i, j, or k can cause confusion except in very simple loops.","recommendation","Iteration variable j for [[""this loop""|""relative:///subsys/net/ip/net_if.c:623:2:638:2""]] should have a descriptive name, since there is [[""a nested loop""|""relative:///subsys/net/ip/net_if.c:628:4:635:4""]].","/subsys/net/ip/net_if.c","620","10","620","10"
"Error-prone name of loop variable","The iteration variable of a nested loop should have a descriptive name: short names like i, j, or k can cause confusion except in very simple loops.","recommendation","Iteration variable i for [[""this loop""|""relative:///subsys/net/ip/utils.c:366:3:423:3""]] should have a descriptive name, since there is [[""a nested loop""|""relative:///subsys/net/ip/utils.c:391:4:393:4""]].","/subsys/net/ip/utils.c","349","7","349","7"
"Error-prone name of loop variable","The iteration variable of a nested loop should have a descriptive name: short names like i, j, or k can cause confusion except in very simple loops.","recommendation","Iteration variable i for [[""this loop""|""relative:///subsys/net/ip/utils.c:169:3:179:3""]] should have a descriptive name, since there is [[""a nested loop""|""relative:///subsys/net/ip/utils.c:172:4:178:4""]].","/subsys/net/ip/utils.c","155","10","155","10"
"Futile conditional","An if-statement with an empty then-branch and no else-branch may indicate that the code is incomplete.","recommendation","If-statement with an empty then-branch and no else-branch.","/subsys/net/ip/ipv6_nbr.c","1682","2","1688","2"
"Potentially uninitialized local variable","Reading from a local variable that has not been assigned to will typically yield garbage.","warning","The variable [[""params""|""relative:///subsys/bluetooth/host/att.c:602:8:602:13""]] may not be initialized here.","/subsys/bluetooth/host/att.c","634","40","634","45"
"Potentially uninitialized local variable","Reading from a local variable that has not been assigned to will typically yield garbage.","warning","The variable [[""pending_no_cb""|""relative:///subsys/bluetooth/host/conn.c:1123:12:1123:24""]] may not be initialized here.","/subsys/bluetooth/host/conn.c","1170","6","1170","18"
"Potentially uninitialized local variable","Reading from a local variable that has not been assigned to will typically yield garbage.","warning","The variable [[""opt_len""|""relative:///subsys/net/ip/ipv6.c:194:21:194:27""]] may not be initialized here.","/subsys/net/ip/ipv6.c","213","14","213","20"
"Potentially uninitialized local variable","Reading from a local variable that has not been assigned to will typically yield garbage.","warning","The variable [[""opt_len""|""relative:///subsys/net/ip/ipv6.c:194:21:194:27""]] may not be initialized here.","/subsys/net/ip/ipv6.c","223","8","223","14"
"Potentially uninitialized local variable","Reading from a local variable that has not been assigned to will typically yield garbage.","warning","The variable [[""create_time""|""relative:///subsys/net/ip/net_pkt.c:1185:11:1185:21""]] may not be initialized here.","/subsys/net/ip/net_pkt.c","1196","14","1196","24"
"Potentially uninitialized local variable","Reading from a local variable that has not been assigned to will typically yield garbage.","warning","The variable [[""addr""|""relative:///subsys/net/ip/utils.c:152:18:152:21""]] may not be initialized here.","/subsys/net/ip/utils.c","205","22","205","25"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///arch/arm/core/aarch32/cortex_m/mpu/arm_mpu_v7_internal.h:37:2:38:51""]]) may be assigned to a non-local variable.","/arch/arm/core/aarch32/cortex_m/mpu/arm_mpu_v7_internal.h","37","2","38","51"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///arch/arm/core/aarch32/cortex_m/mpu/arm_mpu.c:324:2:324:53""]]) may be assigned to a non-local variable.","/arch/arm/core/aarch32/cortex_m/mpu/arm_mpu.c","324","2","324","53"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///arch/arm/core/aarch32/cortex_m/mpu/arm_mpu.c:108:2:108:53""]]) may be assigned to a non-local variable.","/arch/arm/core/aarch32/cortex_m/mpu/arm_mpu.c","108","2","108","53"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///arch/arm/core/aarch32/cortex_m/mpu/arm_mpu.c:92:2:92:51""]]) may be assigned to a non-local variable.","/arch/arm/core/aarch32/cortex_m/mpu/arm_mpu.c","92","2","92","51"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address which arrived via a [[""parameter""|""relative:///include/sys/dlist.h:414:15:414:18""]] may be assigned to a non-local variable.","/include/sys/dlist.h","414","2","414","18"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///drivers/bluetooth/hci/h4.c:480:2:480:11""]]) may be assigned to a non-local variable.","/drivers/bluetooth/hci/h4.c","480","2","480","11"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///drivers/bluetooth/hci/h4.c:455:2:455:69""]]) may be assigned to a non-local variable.","/drivers/bluetooth/hci/h4.c","455","2","455","69"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///drivers/bluetooth/hci/h4.c:421:2:423:33""]]) may be assigned to a non-local variable.","/drivers/bluetooth/hci/h4.c","421","2","423","33"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///drivers/bluetooth/hci/h4.c:281:3:281:39""]]) may be assigned to a non-local variable.","/drivers/bluetooth/hci/h4.c","281","3","281","39"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///drivers/bluetooth/hci/h4.c:297:2:297:57""]]) may be assigned to a non-local variable.","/drivers/bluetooth/hci/h4.c","297","2","297","57"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///drivers/bluetooth/hci/h4.c:298:2:299:42""]]) may be assigned to a non-local variable.","/drivers/bluetooth/hci/h4.c","298","2","299","42"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///drivers/bluetooth/hci/h4.c:319:3:319:41""]]) may be assigned to a non-local variable.","/drivers/bluetooth/hci/h4.c","319","3","319","41"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///drivers/bluetooth/hci/h4.c:324:3:324:42""]]) may be assigned to a non-local variable.","/drivers/bluetooth/hci/h4.c","324","3","324","42"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///drivers/bluetooth/hci/h4.c:210:2:210:18""]]) may be assigned to a non-local variable.","/drivers/bluetooth/hci/h4.c","210","2","210","18"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///drivers/bluetooth/hci/h4.c:213:3:213:29""]]) may be assigned to a non-local variable.","/drivers/bluetooth/hci/h4.c","213","3","213","29"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///drivers/bluetooth/hci/h4.c:221:4:221:34""]]) may be assigned to a non-local variable.","/drivers/bluetooth/hci/h4.c","221","4","221","34"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///drivers/bluetooth/hci/h4.c:238:4:238:37""]]) may be assigned to a non-local variable.","/drivers/bluetooth/hci/h4.c","238","4","238","37"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///drivers/bluetooth/hci/h4.c:186:2:186:55""]]) may be assigned to a non-local variable.","/drivers/bluetooth/hci/h4.c","186","2","186","55"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///drivers/bluetooth/hci/h4.c:159:4:159:46""]]) may be assigned to a non-local variable.","/drivers/bluetooth/hci/h4.c","159","4","159","46"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///drivers/bluetooth/hci/h4.c:164:3:164:56""]]) may be assigned to a non-local variable.","/drivers/bluetooth/hci/h4.c","164","3","164","56"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///drivers/bluetooth/hci/h4.c:128:3:128:58""]]) may be assigned to a non-local variable.","/drivers/bluetooth/hci/h4.c","128","3","128","58"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///drivers/bluetooth/hci/h4.c:114:3:114:58""]]) may be assigned to a non-local variable.","/drivers/bluetooth/hci/h4.c","114","3","114","58"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///drivers/ethernet/eth_mcux.c:1111:3:1115:46""]]) may be assigned to a non-local variable.","/drivers/ethernet/eth_mcux.c","1111","3","1115","46"
"Local variable address stored in non-local memory","Storing the address of a local variable in non-local memory can cause a dangling pointer bug if the address is used after the function returns.","warning","A stack address ([[""source""|""relative:///drivers/ethernet/eth_mcux.c:1017:2:1021:45""]]) may be assigned to a non-local variable.","/drivers/ethernet/eth_mcux.c","1017","2","1021","45"
